ORISPL,NAMEPCAP,GENNTAN,weighted_coal_CAPFAC,weighted_coal_AGE,coal_FUELS,num_coal_GENS,YEAR,NONcoal_FUELS,PNAME,PLGENACL,PLSO2AN,PLPRMFL,PLCLPR,SECTOR,FIPSST,FIPSCNTY,LAT,LON
2817.0,656.0,3408677.0,0.5952556732249644,39.963414634146375,"['LIG', 'LIG']",2,2012,0,Leland Olds,3402620.54,38323.349,LIG,99.82232089117007,not reported,38,57.0,47.2819,-101.3194
2823.0,734.0,5163674.0,0.8042678811476118,37.45095367847421,"['LIG', 'LIG']",2,2012,0,Milton R Young,5149965.6,2219.541,LIG,99.73452162357425,not reported,38,65.0,47.0659,-101.2131
2824.0,190.2,1242965.0,0.7460093676927435,45.0,['SUB'],1,2012,0,Stanton,1242040.8,2378.857,SUB,99.92564673895458,not reported,38,57.0,47.2866,-101.3319
2828.0,1880.4,7372305.0,0.607379757676404,41.54328866198671,"['BIT', 'BIT', 'BIT']",3,2012,0,Cardinal,7323224.7,8480.729454129672,BIT,99.33426169590636,not reported,39,81.0,40.2522,-80.6486
2830.0,1106.3,3254660.0,0.4164081909178012,49.49353701527616,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2012,0,Walter C Beckjord,3231085.8,67068.835,BIT,99.644785610139,not reported,39,25.0,38.9917,-84.2981
2832.0,1278.0,8307957.0,0.748275497075386,37.60633802816892,"['BIT', 'BIT', 'BIT']",3,2012,0,Miami Fort,8286382.0,26407.476646799998,BIT,99.74185741578208,not reported,39,61.0,39.1128,-84.8036
2835.0,256.0,248112.0,0.11063784246575342,54.0,['SUB'],1,2012,0,FirstEnergy Ashtabula,247721.48500000002,6289.49,BIT,99.84260495323642,not reported,39,7.0,41.9086,-80.7697
2836.0,766.0,2644887.0,0.4353387133912584,44.35770234986944,"['BIT', 'BIT']",2,2012,0,Avon Lake,2634703.9,38307.611999999994,BIT,99.626062087233,not reported,39,93.0,41.5045,-82.0546
2837.0,369.0,1357122.0,0.4217829312255125,58.66666666666674,"['SUB', 'SUB', 'SUB']",3,2012,0,FirstEnergy Eastlake,4464732.7,54855.57400000001,BIT,99.68366501286953,not reported,39,85.0,41.6711,-81.4425
2838.0,256.0,186220.0,0.08303902682648402,50.0,['SUB'],1,2012,0,FirstEnergy Lake Shore,183785.69,776.8315012,SUB,98.66734384148276,not reported,39,35.0,41.5356,-81.6419
2840.0,1729.3000000000002,5436368.0,0.36030501728981706,36.94645232174912,"['BIT', 'BIT', 'BIT']",3,2012,0,Conesville,5782773.1,12880.668,BIT,99.89167694988016,not reported,39,31.0,40.1842,-81.8811
2843.0,106.2,3957.0,0.0042534117586358125,57.0,['BIT'],1,2012,0,Picway,3887.629,66.891,BIT,98.2468789486985,not reported,39,129.0,39.7933,-83.0097
2848.0,414.0,45392.0,0.027061155480229984,61.5,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",6,2012,['NG'],O H Hutchings,48197.43,411.0156645,BIT,100.0,not reported,39,113.0,39.6088,-84.2921
2850.0,2440.8,11504621.0,0.5543446693075099,40.25,"['BIT', 'BIT', 'BIT', 'BIT']",4,2012,0,J M Stuart,11459360.0,8864.658994,BIT,99.60294400354198,not reported,39,1.0,38.6361,-83.6939
2866.0,2455.6,8898900.0,0.4457345207643587,45.35445512298429,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",7,2012,0,FirstEnergy W H Sammis,8889394.2,4064.6190688000006,BIT,99.8895651782164,not reported,39,81.0,40.5317,-80.6319
2872.0,1529.4,1789615.0,0.159927192319928,51.4250686543744,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2012,0,Muskingum River,1779447.1,36250.760609405974,BIT,99.43183635802274,not reported,39,167.0,39.5908,-81.6797
2876.0,1086.5,4688606.0,0.4985279229994424,57.0,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2012,0,Kyger Creek,4681877.5,4988.937,BIT,99.85649256937201,not reported,39,53.0,38.9144,-82.1289
2914.0,27.5,59316.0,0.3472427116262733,48.07272727272721,"['BIT', 'BIT']",2,2012,"['DFO', 'NG']",Dover,59315.387,1014.14672005,BIT,99.71486425149197,not reported,39,157.0,40.5205,-81.4675
2917.0,75.6,105436.0,0.16882602485952097,40.30687830687816,"['BIT', 'BIT']",2,2012,"['NG', 'NG']",Hamilton,99653.635,335.31702752088523,BIT,91.42703077120682,not reported,39,17.0,39.4098,-84.5544
2935.0,84.5,196330.0,0.31242268571309684,46.325443786982305,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2012,0,Orrville,195597.85,13616.407740499999,BIT,99.62708296874735,not reported,39,169.0,40.851,-81.7658
2936.0,53.5,22651.0,0.082333741870289,40.64485981308417,"['BIT', 'BIT', 'BIT', 'BIT']",4,2012,['DFO'],Painesville,22894.605,922.36521115,BIT,99.8212386374809,not reported,39,85.0,41.7265,-81.254
2943.0,32.0,45.0,0.0007338551859099804,45.109375,"['BIT', 'BIT', 'BIT']",3,2012,['DFO'],Shelby Municipal Light Plant,0.0,0.015924999999999998,NG,0.0,not reported,39,139.0,40.88,-82.6567
2952.0,1716.0,7998602.0,0.5350270005420387,32.33333333333326,"['SUB', 'SUB', 'SUB']",3,2012,0,Muskogee,7889960.9,22646.561999999998,SUB,98.64174951223819,not reported,40,101.0,35.7614,-95.2873
2963.0,946.0,5957535.0,0.7195625278325628,32.5,"['SUB', 'SUB']",2,2012,"['NG', 'NG']",Northeastern,5921237.8,15494.750222080002,SUB,66.18009651779929,not reported,40,131.0,36.4317,-95.7008
3098.0,510.0,72353.0,0.03428191652641754,56.41176470588243,"['BIT', 'BIT', 'BIT', 'BIT']",4,2012,0,Elrama Power Plant,70671.119,249.511,BIT,97.67545091426756,not reported,42,125.0,40.2518,-79.918
3113.0,427.0,146295.0,0.04080515436024664,51.61124121779858,"['BIT', 'BIT']",2,2012,0,Portland,142743.75,2382.135,BIT,97.38631587373463,not reported,42,95.0,40.9102,-75.0794
3115.0,225.0,96011.0,0.048858075908254237,60.33333333333326,"['BIT', 'BIT', 'BIT']",3,2012,0,Titus,93631.964,1077.9290403200002,BIT,100.0,not reported,42,11.0,40.3056,-75.9081
3118.0,1872.0,10626029.0,0.6482481980263368,41.5,"['BIT', 'BIT']",2,2012,0,Conemaugh,10614160.0,6311.98275584,BIT,99.88528705312197,not reported,42,63.0,40.3842,-79.0611
3122.0,2012.0,9800835.0,0.559191592627621,40.24850894632209,"['BIT', 'BIT', 'BIT']",3,2012,0,Homer City Station,9783025.4,99773.56199999999,BIT,99.81828530856669,not reported,42,63.0,40.5128,-79.1961
3130.0,585.0,1784224.0,0.34816844241501776,8.0,['WC'],1,2012,0,Seward,1777312.7,4333.295,WC,99.61264577049592,not reported,42,63.0,40.4063,-79.0337
3131.0,626.0,1386483.0,0.2562438536743316,54.69648562300313,"['BIT', 'BIT', 'BIT', 'BIT']",4,2012,0,Shawville,1372995.0,20483.164325759997,BIT,99.0305337059078,not reported,42,33.0,41.0676,-78.3662
3136.0,1872.0,9522766.0,0.5846335863596254,44.5,"['BIT', 'BIT']",2,2012,0,Keystone,9495757.9,29420.323080320002,BIT,99.70982916609344,not reported,42,5.0,40.6604,-79.3411
3138.0,348.0,375594.0,0.12386767789575974,53.344827586206975,"['BIT', 'BIT', 'BIT']",3,2012,0,New Castle Plant,375002.82,4994.69324832,BIT,99.8410050606895,not reported,42,73.0,40.9379,-80.369
3140.0,1558.6999999999998,5960827.0,0.4526116645043082,45.90395842689395,"['BIT', 'BIT', 'BIT']",3,2012,0,PPL Brunner Island,5936249.4,12254.79553984,BIT,99.581833707303,not reported,42,133.0,40.0961,-76.6962
3149.0,1641.7,7994867.0,0.5618022698800615,39.98129987208381,"['BIT', 'BIT', 'BIT']",3,2012,0,PPL Montour,7978101.8,15136.639,BIT,99.79030100072625,not reported,42,93.0,41.0714,-76.6672
3152.0,437.9,163398.0,0.05898753000325,61.10047956154358,"['BIT', 'BIT', 'BIT', 'BIT']",4,2012,['DFO'],Sunbury Generation LP,161378.09,2956.149168,BIT,98.7160799692659,not reported,42,109.0,40.8361,-76.825
3179.0,1728.0,9683817.0,0.6409924751909284,42.0,"['BIT', 'BIT', 'BIT']",3,2012,0,Hatfields Ferry Power Station,9662745.8,3790.599,BIT,99.78240787749343,not reported,42,59.0,39.8556,-79.9275
3181.0,299.2,1176625.0,0.44892353734769125,49.0,['BIT'],1,2012,0,FirstEnergy Mitchell Power Station,1158845.1,1569.8072868200002,BIT,99.60471471690221,not reported,42,125.0,40.2211,-79.9683
3264.0,355.0,129425.0,0.04504922646482946,57.54929577464782,"['BIT', 'BIT', 'BIT']",3,2012,0,W S Lee,126662.33,1309.12,BIT,68.39034043357361,not reported,45,7.0,34.6022,-82.435
3280.0,353.6,1289175.0,0.41815625112273386,46.153846153846416,"['BIT', 'BIT']",2,2012,0,Canadys Steam,1634862.4,16745.652,BIT,98.95153303938635,not reported,45,29.0,33.0647,-80.6228
3287.0,293.6,583272.0,0.24006725009352384,54.0,"['BIT', 'BIT']",2,2012,0,McMeekin,560549.5,2847.9,BIT,96.10430484594545,not reported,45,63.0,34.0556,-81.2172
3297.0,771.8,3697547.0,0.549909721206426,41.5,"['BIT', 'BIT']",2,2012,0,Wateree,3688158.5,3531.36,BIT,99.74608747607182,not reported,45,79.0,33.8264,-80.6228
3298.0,632.7,3719747.0,0.6711374315916493,39.0,['BIT'],1,2012,0,Williams,3713377.8,1032.166,BIT,99.74042073972872,not reported,45,15.0,33.0158,-79.9297
3325.0,25.0,92798.0,0.4237351598173516,52.0,['SUB'],1,2012,0,Ben French,91571.029,508.49733206999997,SUB,95.18620091058399,not reported,46,103.0,44.0872,-103.261
3393.0,990.0,4098926.0,0.47780239210890957,53.0,"['SUB', 'SUB', 'SUB']",3,2012,0,Allen Steam Plant,4075033.5,9612.82,SUB,99.4299136751511,not reported,47,157.0,35.0741,-90.1487
3396.0,950.0,1933223.0,0.2323026916606585,45.0,['BIT'],1,2012,0,Bull Run,1922966.8,304.568,BIT,99.4694740989507,not reported,47,1.0,36.0211,-84.1567
3399.0,2600.0,14449896.0,0.6347814087158885,39.0,"['BIT', 'BIT']",2,2012,0,Cumberland,14388671.0,10374.223033116448,BIT,99.57629494181673,not reported,47,161.0,36.3903,-87.6539
3403.0,1255.2,6512789.0,0.5945134334072752,54.195028680688665,"['SUB', 'SUB', 'SUB', 'SUB']",4,2012,0,Gallatin,6501542.6,21732.183,SUB,98.79199392501916,not reported,47,165.0,36.3156,-86.4006
3405.0,400.0,162847.0,0.08292793283386458,55.5,"['BIT', 'BIT']",2,2012,['NG'],John Sevier,560577.22,4387.435,NG,13.943517239768452,not reported,47,73.0,36.3767,-82.9639
3406.0,1485.1999999999998,2876602.0,0.33163689404906715,56.92795583086399,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB']",10,2012,0,Johnsonville,2864941.1,15185.547758374412,SUB,91.66075163250242,not reported,47,85.0,36.0278,-87.9861
3407.0,1700.0,3939364.0,0.2685244906461131,57.41176470588243,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",9,2012,0,Kingston,3935358.5,2266.223,BIT,99.89832028811176,not reported,47,145.0,35.8992,-84.5194
3470.0,2736.8,13550222.0,0.5664550101427989,32.863234434375954,"['SUB', 'SUB', 'SUB', 'SUB']",4,2012,"['NG', 'NG', 'NG', 'NG', 'NG']",W A Parish,13365702.0,37860.709394000005,SUB,92.97614015299055,not reported,48,157.0,29.4828,-95.6311
3492.0,800.0,0.0,0.0,0.0,['SUB'],1,2012,0,Morgan Creek,0.0,5.072,NG,0.0,not reported,48,335.0,32.3358,-100.9156
3497.0,1986.8,7276173.0,0.7020296852651821,0.0,"['LIG', 'LIG', 'SUB']",3,2012,0,Big Brown,7263613.199999999,60681.143,SUB,99.8273837647437,not reported,48,161.0,31.8206,-96.0544
3502.0,800.0,0.0,0.0,0.0,['SUB'],1,2012,0,Lake Creek,0.0,0.0,SUB,0.0,not reported,48,309.0,31.4647,-96.985
3508.0,800.0,0.0,0.0,0.0,['SUB'],1,2012,0,Valley,0.0,0.0,not reported,0.0,not reported,48,147.0,33.628143,-96.367605
3644.0,188.6,1287240.0,0.7791940298122442,56.19300106044557,"['BIT', 'BIT']",2,2012,0,Carbon,1286258.0,8307.207,BIT,99.92371298263815,not reported,49,7.0,39.7272,-110.8644
3775.0,712.5,805094.0,0.15207403547409587,53.0,"['BIT', 'BIT', 'BIT']",3,2012,0,Clinch River,802300.12,3881.4799999999996,BIT,99.65297505503572,not reported,51,167.0,36.9333,-82.1997
3776.0,337.5,79742.0,0.031062359607541338,58.85185185185196,"['BIT', 'BIT']",2,2012,0,Glen Lyn,77078.788,612.6189999999999,BIT,96.66021419076522,not reported,51,71.0,37.3706,-80.8633
3796.0,254.2,351866.0,0.16554352528060318,56.17151848937851,"['BIT', 'BIT']",2,2012,0,Bremo Bluff,347448.74,2949.706,BIT,98.74461925133217,not reported,51,65.0,37.7089,-78.2878
3797.0,1352.9,3614162.0,0.35359429939743336,46.98773006135002,"['BIT', 'BIT', 'BIT', 'BIT']",4,2012,0,Chesterfield,3599196.6,1229.9640000000002,BIT,56.587867785615536,not reported,51,41.0,37.3822,-77.3833
3803.0,649.5,1386577.0,0.3145762287076675,53.79999999999973,"['BIT', 'BIT', 'BIT', 'BIT']",4,2012,0,Chesapeake,1364970.8,9472.6375336,BIT,98.41322887472565,not reported,51,550.0,36.7711,-76.3019
3809.0,375.0,656926.0,0.21261625851665716,54.0,"['BIT', 'BIT']",2,2012,['RFO'],Yorktown,634882.67,7895.646000000001,BIT,84.75872229775317,not reported,51,199.0,37.2144,-76.4611
3845.0,1459.8,3735730.0,0.2929705538212065,39.5,"['SUB', 'SUB']",2,2012,0,Transalta Centralia Generation,3728435.6,1228.017,SUB,99.80474022365222,not reported,53,41.0,46.7559,-122.8598
3935.0,2932.6,12969046.0,0.5059274420153742,39.83506103798686,"['BIT', 'BIT', 'BIT']",3,2012,0,John E Amos,12915452.0,3133.1800000000003,BIT,99.58675747157207,not reported,54,79.0,38.4731,-81.8233
3936.0,439.2,999296.0,0.264489965522232,59.0,"['BIT', 'BIT']",2,2012,0,Kanawha River,998281.62,7258.868,BIT,99.89849033740055,not reported,54,39.0,38.2056,-81.4211
3938.0,610.0,987365.0,0.24798419396315502,61.25,"['BIT', 'BIT', 'BIT', 'BIT']",4,2012,0,Philip Sporn,983254.5,8078.254,BIT,99.58368941787641,not reported,54,53.0,38.9669,-81.9231
3943.0,1152.0,5554695.0,0.6104931835745366,44.5,"['BIT', 'BIT']",2,2012,0,FirstEnergy Fort Martin Power Station,5540652.55,3422.3650000000002,BIT,99.74719627388595,not reported,54,61.0,39.7108,-79.9275
3944.0,2052.0,10008199.0,0.56182742139998,39.0,"['BIT', 'BIT', 'BIT']",3,2012,0,FirstEnergy Harrison Power Station,9980525.5,12048.773000000001,BIT,99.72349214757156,not reported,54,33.0,39.3842,-80.3325
3947.0,712.5,1784836.0,0.29712412300668894,53.66666666666674,"['BIT', 'BIT', 'BIT']",3,2012,0,Kammer,1780575.35,19716.638,BIT,99.76128736477023,not reported,54,51.0,39.8461,-80.8186
3948.0,1632.6,7544338.0,0.5304965587687495,41.00000000000023,"['BIT', 'BIT']",2,2012,0,Mitchell,7517584.7,3525.5162139436698,BIT,99.64538631276096,not reported,54,51.0,39.8297,-80.8153
3954.0,1662.4,8533705.0,0.6239037365695934,44.14497112608274,"['BIT', 'BIT', 'BIT']",3,2012,['JF'],Mt Storm,8514205.5,5448.93166634,BIT,99.77068216500456,not reported,54,23.0,39.2008,-79.2636
3982.0,27.2,0.0,0.0,55.0,['SUB'],1,2012,['WDS'],Bay Front,3275.787,67.69699999999999,WDS,1.7024946421722804,not reported,55,3.0,46.5872,-90.9017
4041.0,1240.0,4003764.0,0.3720769080304249,48.89032258064526,"['SUB', 'SUB', 'SUB', 'SUB']",4,2012,0,South Oak Creek,3977395.7,2071.251,SUB,99.34141265289463,not reported,55,79.0,42.8457,-87.8294
4042.0,272.0,486311.0,0.20544525822937407,43.5,"['BIT', 'BIT']",2,2012,0,Valley,483621.97,1667.081778950524,BIT,99.44705548507025,not reported,55,79.0,43.0303,-87.9233
4050.0,770.0,3598166.0,0.5755533356220512,36.5064935064936,"['SUB', 'SUB', 'SUB']",3,2012,0,Edgewater,3572052.1,11264.689999999999,SUB,99.27424277709474,not reported,55,117.0,43.7151,-87.7059
4054.0,200.0,849181.0,0.4851120751929556,51.5,"['SUB', 'SUB']",2,2012,0,Nelson Dewey Coal Refining Facility,847210.19,3303.755,SUB,99.76791602814507,not reported,55,43.0,42.7225,-91.0085
4072.0,350.2,593716.0,0.22677114683898972,54.10108509423185,"['SUB', 'SUB', 'SUB', 'SUB']",4,2012,0,Pulliam,567458.81,1845.563,SUB,91.78230846375683,not reported,55,9.0,44.54,-88.0086
4078.0,1087.1,4965371.0,0.5525335113633444,19.288657897157464,"['SUB', 'SUB', 'SUB', 'SUB']",4,2012,0,Weston,4929124.2,6056.291,SUB,99.18515200730856,not reported,55,73.0,44.8606,-89.6553
4127.0,28.0,0.0,0.0,40.32857142857165,"['SUB', 'SUB', 'SUB']",3,2012,0,Menasha,0.0,0.0,not reported,0.0,not reported,55,139.0,44.20002,-88.458171
4140.0,136.0,71045.0,0.06407916184799337,53.200000000000045,"['BIT', 'BIT']",2,2012,0,Alma,69548.66900000001,877.483,BIT,98.29228062241191,not reported,55,11.0,44.3083,-91.9111
4143.0,345.6,918013.0,0.30322917987908,43.0,['SUB'],1,2012,0,Genoa,913311.649,2378.891,SUB,99.48787718859793,not reported,55,123.0,43.5589,-91.2325
4150.0,21.7,153616.0,0.8081139658691581,53.00000000000023,['SUB'],1,2012,0,Neil Simpson,153352.15,859.61561868,SUB,99.82824119771536,not reported,56,5.0,44.2872,-105.3878
4151.0,34.5,-176.0,-0.00174707166964463,62.0,"['SUB', 'SUB', 'SUB']",3,2012,0,Osage,-176.0,0.0,SUB,100.0,not reported,56,45.0,43.9703,-104.4106
4158.0,816.7,4906510.0,0.6872801795891128,45.586384229215355,"['SUB', 'SUB', 'SUB', 'SUB']",4,2012,0,Dave Johnston,4896447.2,8722.443,SUB,99.79490943618661,not reported,56,9.0,42.8378,-105.7769
4162.0,707.1999999999999,5064299.0,0.8258581844974976,43.769230769230944,"['SUB', 'SUB', 'SUB']",3,2012,0,Naughton,5055739.2,7993.119000000001,SUB,99.8309772789293,not reported,56,23.0,41.7581,-110.5983
4259.0,55.0,226783.0,0.4706994603569946,30.0,['BIT'],1,2012,0,Endicott Station,226226.83,856.31136554,BIT,99.75255833423778,not reported,26,59.0,42.0317,-84.755
4271.0,387.0,1932549.0,0.5700532724505327,33.0,['SUB'],1,2012,0,John P Madgett,1929683.2,4276.096,SUB,99.85171092371792,not reported,55,11.0,44.3036,-91.9126
4941.0,2409.3,15888068.0,0.7528130583475536,37.00000000000023,"['BIT', 'BIT', 'BIT']",3,2012,0,Navajo,15876071.0,4402.459,BIT,99.92448784408158,not reported,4,5.0,36.9047,-111.3886
6002.0,2822.0,17625767.0,0.7156536005468321,26.25,"['SUB', 'SUB', 'SUB', 'SUB']",4,2012,0,James H Miller Jr,17355918.0,736.6610000000001,SUB,98.46900679325319,not reported,1,73.0,33.6319,-87.0597
6004.0,1368.0,7981840.0,0.6666856451673672,32.5,"['BIT', 'BIT']",2,2012,0,FirstEnergy Pleasants Power Station,7961187.8,12896.850999999999,BIT,99.7412605979253,not reported,54,73.0,39.3667,-81.2944
6009.0,1800.0,9506217.0,0.6045843045172313,31.5,"['SUB', 'SUB']",2,2012,0,White Bluff,9495062.1,31687.163999999997,SUB,99.88265676034452,not reported,5,69.0,34.4228,-92.1406
6016.0,441.0,2818206.0,0.7295079675705899,36.0,['SUB'],1,2012,0,Duck Creek,2810693.23,295.852,SUB,99.73342097547238,not reported,17,57.0,40.4663,-89.9841
6017.0,1234.8,5521461.0,0.5394295069817019,32.49999999999977,"['SUB', 'SUB']",2,2012,0,Newton,5515251.2,16519.06,SUB,99.88753320925832,not reported,17,79.0,38.9361,-88.2781
6018.0,669.3,3184661.0,0.5431731305180155,31.000000000000227,['BIT'],1,2012,0,East Bend,3172612.8,1496.631,BIT,99.6216797350832,not reported,21,15.0,38.9036,-84.8514
6019.0,1425.6,4780909.0,0.3828323986952221,21.000000000000227,['BIT'],1,2012,0,W H Zimmer,4752754.9,12302.23425623494,BIT,99.41111447400718,not reported,39,25.0,38.8675,-84.2289
6021.0,1427.6,9173808.0,0.7394258375443876,30.8142336789017,"['SUB', 'SUB', 'SUB']",3,2012,0,Craig,9164975.0,3960.968,SUB,99.9037148696868,not reported,8,81.0,40.4627,-107.5912
6030.0,1209.6,9227879.0,0.8709393259262688,32.49999999999977,"['LIG', 'LIG']",2,2012,0,Coal Creek,9224323.5,16272.73,LIG,99.96147033341926,not reported,38,55.0,47.3777,-101.1571
6031.0,660.6,3605364.0,0.6230263894591467,30.000000000000227,['BIT'],1,2012,['DFO'],Killen Station,3593761.1,5362.4010538,BIT,99.67386316244479,not reported,39,1.0,38.6903,-83.4803
6034.0,1395.0,7306952.0,0.6021055626744679,27.5,"['SUB', 'SUB']",2,2012,0,Belle River,7288781.4,24869.34855126,SUB,98.00339956438927,not reported,26,147.0,42.7756,-82.495
6041.0,1608.5,8106045.0,0.5830697717169088,21.240348150450473,"['BIT', 'BIT', 'BIT', 'BIT']",4,2012,0,H L Spurlock,8092984.9,5131.114,BIT,99.83888415419673,not reported,21,161.0,38.7,-83.8181
6052.0,1904.0,4877373.0,0.2949317415402852,35.0,"['BIT', 'BIT']",2,2012,0,Wansley,4887088.0,2102.338,BIT,100.0,not reported,13,149.0,33.4134,-85.0323
6055.0,2632.9,10277009.0,0.6189869276583103,0.0,"['SUB', 'SUB', 'SUB', 'SUB']",4,2012,0,Big Cajun 2,10258152.0,34871.630999999994,SUB,99.81651209147142,not reported,22,77.0,30.7261,-91.3692
6061.0,400.0,1070665.0,0.3215581420778539,34.0,"['BIT', 'BIT']",2,2012,0,R D Morrow,1067089.7,3947.5550000000003,BIT,99.66606372023324,not reported,28,73.0,31.2186,-89.394
6064.0,522.0,962288.0,0.42088210080652216,0.0,"['SUB', 'SUB']",2,2012,0,Nearman Creek,957945.64,4572.098999999999,SUB,96.29210511454262,not reported,20,209.0,39.1681,-94.6975
6065.0,1640.0,11829103.0,0.8233876162671034,15.280487804878021,"['SUB', 'SUB']",2,2012,0,Iatan,11809982.0,485.504,SUB,99.8383535634421,not reported,29,165.0,39.4472,-94.98
6068.0,2160.0,11404539.0,0.6057430741712988,31.666666666666742,"['SUB', 'SUB', 'SUB']",3,2012,0,Jeffrey Energy Center,11396504.0,1313.229,SUB,99.9295445881769,not reported,20,149.0,39.2865,-96.1172
6071.0,1400.1,7204981.0,0.6301628681075928,9.490893507606415,"['BIT', 'BIT']",2,2012,0,Trimble County,7180712.54,2895.83,BIT,87.39593919690653,not reported,21,223.0,38.5847,-85.4117
6073.0,1096.6,1759239.0,0.1838799091470478,33.000000000000455,"['SUB', 'SUB']",2,2012,"['NG', 'NG']",Victor J Daniel Jr,1751828.0100000002,7033.268,NG,17.982494516731037,not reported,28,59.0,30.5322,-88.5553
6076.0,2272.0,12251003.0,0.6443847853750454,29.993838028168966,"['SUB', 'SUB', 'SUB', 'SUB']",4,2012,0,Colstrip,12239405.0,9748.111,SUB,99.90533169265208,not reported,30,87.0,45.8831,-106.614
6077.0,1362.6,8861292.0,0.7543020311454838,31.5,"['SUB', 'SUB']",2,2012,0,Gerald Gentleman,8831282.1,26437.554,SUB,99.66133716178362,not reported,31,111.0,41.0808,-101.1408
6082.0,655.1,2046534.0,0.3566212833761655,27.999999999999773,['BIT'],1,2012,0,Somerset Operating Co LLC,2038606.7,5653.082,BIT,99.61264723787833,not reported,36,63.0,43.3589,-78.6047
6085.0,1943.4,5930688.0,0.38524707064603836,31.436503035916758,"['SUB', 'SUB', 'BIT', 'BIT']",4,2012,0,R M Schahfer,5902676.2,14899.5,SUB,98.86772700726772,not reported,18,73.0,41.2164,-87.0261
6089.0,50.0,254009.0,0.5799292237442922,54.0,['LIG'],1,2012,0,Lewis & Clark,253207.88,599.849,LIG,99.68461077778281,not reported,30,83.0,47.6785,-104.1567
6090.0,2469.3,8234518.0,0.6253883815657295,31.508443688494935,"['SUB', 'SUB', 'SUB']",3,2012,0,Sherburne County,8229082.6,10291.268929279584,SUB,99.93399245714176,not reported,27,141.0,45.3808,-93.8931
6094.0,2741.1000000000004,17839739.0,0.7445395104520299,34.333333333333485,"['BIT', 'BIT', 'BIT']",3,2012,0,FirstEnergy Bruce Mansfield,17805581.832,19082.197,BIT,99.80853491987429,not reported,42,7.0,40.6348,-80.4159
6095.0,2088.0,5766753.0,0.5785644354911195,0.0,"['SUB', 'SUB', 'SUB']",3,2012,0,Sooner,5760073.3,15028.968,SUB,99.88416842240902,not reported,40,103.0,36.4531,-97.0528
6096.0,1389.6,9575270.0,0.7867863169426342,17.067357512952867,"['SUB', 'SUB']",2,2012,0,Nebraska City,9563494.6,16765.895,SUB,99.8770231331275,not reported,31,131.0,40.6214,-95.7764
